target_date,provider_id,currency_pair,name,days,swap_buy,swap_sell,settlement_date,status,actual_date
2026-08-13,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/13
2026-08-14,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/14
2026-08-14,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/14
2026-08-14,hirose,PLN/JPY,ヒロセ通商,1,33.0,-43.0,None,success,2026/08/14
2026-08-14,matsui,PLN/JPY,MATSUI FX,1,29.0,-39.0,None,success,2026/08/14
2026-08-14,sbi,PLN/JPY,SBI FXトレード,1,28.0,-38.0,None,success,2026/08/14
2026-08-14,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/14
2026-08-14,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/14
2026-08-17,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/17
2026-08-17,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/17
2026-08-17,hirose,PLN/JPY,ヒロセ通商,1,33.0,-43.0,None,success,2026/08/17
2026-08-17,matsui,PLN/JPY,MATSUI FX,1,29.0,-39.0,None,success,2026/08/17
2026-08-17,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/17
2026-08-17,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/17
2026-08-18,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/18
2026-08-18,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/18
2026-08-18,hirose,PLN/JPY,ヒロセ通商,1,33.0,-43.0,None,success,2026/08/18
2026-08-18,matsui,PLN/JPY,MATSUI FX,1,28.0,-38.0,None,success,2026/08/18
2026-08-18,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/18
2026-08-18,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/18
2026-08-19,gaitame,PLN/JPY,外為どっとコム,3,30.0,-40.0,None,success,2026/08/19
2026-08-19,gmo_click,PLN/JPY,GMOクリック証券,3,70.0,-70.0,None,success,2026/08/19
2026-08-19,hirose,PLN/JPY,ヒロセ通商,3,30.0,-40.0,None,success,2026/08/19
2026-08-19,matsui,PLN/JPY,MATSUI FX,3,28.0,-38.0,None,success,2026/08/19
2026-08-19,traders_light,PLN/JPY,LIGHT FX,3,75.0,-75.0,None,success,2026/08/19
2026-08-19,traders_min,PLN/JPY,みんなのFX,3,75.0,-75.0,None,success,2026/08/19
2026-08-20,gaitame,PLN/JPY,外為どっとコム,1,30.0,-40.0,None,success,2026/08/20
2026-08-20,gmo_click,PLN/JPY,GMOクリック証券,1,70.0,-70.0,None,success,2026/08/20
2026-08-20,hirose,PLN/JPY,ヒロセ通商,1,30.0,-40.0,None,success,2026/08/20
2026-08-20,matsui,PLN/JPY,MATSUI FX,1,28.0,-38.0,None,success,2026/08/20
2026-08-20,traders_light,PLN/JPY,LIGHT FX,1,75.0,-75.0,None,success,2026/08/20
2026-08-20,traders_min,PLN/JPY,みんなのFX,1,75.0,-75.0,None,success,2026/08/20
2026-08-21,gaitame,PLN/JPY,外為どっとコム,1.0,30.0,-40.0,None,success,2026/08/21
2026-08-21,gmo_click,PLN/JPY,GMOクリック証券,1.0,70.0,-70.0,None,success,2026/08/21
2026-08-21,hirose,PLN/JPY,ヒロセ通商,1.0,30.0,-40.0,None,success,2026/08/21
2026-08-21,invast,PLN/JPY,トライオートFX,1.0,35.0,-47.0,None,success,2026/08/21
2026-08-21,matsui,PLN/JPY,MATSUI FX,1.0,28.0,-38.0,None,success,2026/08/20
2026-08-21,sbi,PLN/JPY,SBI FXトレード,1.0,28.0,-38.0,08月25日,success,2026/08/21
2026-08-21,traders_light,PLN/JPY,LIGHT FX,1.0,75.0,-75.0,None,success,2026/08/21
2026-08-21,traders_min,PLN/JPY,みんなのFX,1.0,75.0,-75.0,None,success,2026/08/21
